user,event_name,error_code
user_205,iam:GetUser,
user_195,lambda:ListFunctions,
exfil_179,s3:GetObject,
suspicious_2,cloudwatch:GetMetricData,AccessDenied
user_160,s3:GetObject,
exfil_47,s3:GetObject,
user_137,sts:GetCallerIdentity,
attacker_129,iam:AttachUserPolicy,AccessDenied
attacker_65,iam:CreateUser,AccessDenied
exfil_41,s3:GetObject,
user_385,rds:DescribeDBInstances,
attacker_235,s3:DeleteObject,
user_187,s3:ListBucket,
user_238,lambda:ListFunctions,
exfil_36,s3:GetObject,
attacker_111,sts:AssumeRole,AccessDenied
exfil_58,s3:GetObject,
user_106,ec2:DescribeInstances,
user_87,cloudwatch:GetMetricData,
attacker_159,sts:AssumeRole,AccessDenied
attacker_78,iam:DeleteUser,
attacker_144,iam:AttachUserPolicy,AccessDenied
user_253,ec2:DescribeInstances,
user_82,s3:PutObject,
user_168,iam:GetUser,
user_373,s3:PutObject,
user_153,lambda:ListFunctions,
exfil_38,s3:GetObject,
exfil_49,s3:GetObject,
exfil_74,s3:GetObject,
exfil_91,s3:GetObject,
exfil_38,s3:GetObject,
user_376,s3:ListBucket,
exfil_66,s3:GetObject,
exfil_39,s3:GetObject,
user_117,iam:ListUsers,
user_152,sts:GetCallerIdentity,
user_226,s3:GetObject,
suspicious_48,ec2:DescribeInstances,AccessDenied
exfil_82,s3:GetObject,
exfil_46,s3:GetObject,
user_109,ec2:DescribeSecurityGroups,None
exfil_117,s3:GetObject,
user_291,cloudwatch:GetMetricData,
user_35,cloudwatch:GetMetricData,
attacker_130,sts:AssumeRole,AccessDenied
exfil_38,s3:GetObject,
user_185,logs:GetLogEvents,
exfil_112,s3:GetObject,
user_340,ec2:DescribeInstances,
user_307,s3:ListBucket,
attacker_67,s3:DeleteObject,
exfil_10,s3:GetObject,
attacker_267,iam:CreateUser,AccessDenied
suspicious_79,iam:PutUserPolicy,AccessDenied
attacker_45,iam:CreateUser,AccessDenied
attacker_203,iam:DeleteUser,
attacker_248,iam:CreateUser,AccessDenied
suspicious_83,ec2:DescribeInstances,AccessDenied
user_69,logs:GetLogEvents,
user_101,rds:DescribeDBInstances,
exfil_81,s3:GetObject,
user_330,s3:ListBucket,
user_220,lambda:ListFunctions,
user_293,ec2:DescribeInstances,
exfil_165,s3:GetObject,
suspicious_41,iam:PutUserPolicy,
exfil_73,s3:GetObject,
attacker_10,iam:CreateUser,AccessDenied
exfil_43,s3:GetObject,
exfil_185,s3:GetObject,
exfil_123,s3:GetObject,
exfil_197,s3:GetObject,
exfil_112,s3:GetObject,
user_59,lambda:ListFunctions,
attacker_286,iam:CreateUser,AccessDenied
user_165,cloudwatch:GetMetricData,
user_178,iam:GetUser,None
user_157,sts:GetCallerIdentity,
exfil_70,s3:GetObject,
user_124,s3:PutObject,
exfil_105,s3:GetObject,
exfil_88,s3:GetObject,
user_154,s3:ListBucket,
suspicious_42,ec2:DescribeSecurityGroups,AccessDenied
attacker_234,iam:DeleteUser,
exfil_45,s3:GetObject,
user_174,iam:ListUsers,
suspicious_42,iam:AttachUserPolicy,
exfil_157,s3:GetObject,
exfil_44,s3:GetObject,
exfil_48,s3:GetObject,
user_274,s3:ListBucket,
exfil_73,s3:GetObject,
user_38,ec2:DescribeInstances,
user_336,iam:ListUsers,
exfil_58,s3:GetObject,
user_345,ec2:DescribeInstances,
exfil_166,s3:GetObject,
user_384,s3:ListBucket,
user_142,logs:GetLogEvents,
user_73,sts:GetCallerIdentity,None
attacker_66,iam:DeleteUser,
user_184,logs:GetLogEvents,
attacker_101,iam:CreateUser,AccessDenied
user_234,s3:ListBucket,
user_305,cloudwatch:GetMetricData,None
user_75,lambda:ListFunctions,
exfil_5,s3:GetObject,
attacker_5,s3:DeleteObject,
user_117,cloudwatch:GetMetricData,
user_335,cloudwatch:GetMetricData,
exfil_33,s3:GetObject,
attacker_269,sts:AssumeRole,AccessDenied
attacker_249,iam:DeleteUser,
user_179,iam:GetUser,
exfil_100,s3:GetObject,
user_85,s3:ListBucket,
exfil_193,s3:GetObject,
user_261,rds:DescribeDBInstances,
attacker_21,iam:DeleteRole,
exfil_101,s3:GetObject,
attacker_292,iam:DeleteUser,
attacker_230,iam:CreateUser,AccessDenied
attacker_38,sts:AssumeRole,AccessDenied
exfil_18,s3:GetObject,
exfil_100,s3:GetObject,
exfil_81,s3:GetObject,
user_130,ec2:DescribeInstances,
user_184,iam:GetUser,None
attacker_223,iam:CreateUser,AccessDenied
attacker_273,iam:DeleteUser,
user_35,rds:DescribeDBInstances,
user_179,s3:GetObject,
user_102,s3:GetObject,
user_264,sts:GetCallerIdentity,
user_18,iam:ListUsers,
exfil_17,s3:GetObject,
user_248,logs:GetLogEvents,None
user_184,sts:GetCallerIdentity,
user_251,iam:GetUser,
user_124,lambda:ListFunctions,None
user_296,rds:DescribeDBInstances,
user_151,ec2:DescribeSecurityGroups,
exfil_164,s3:GetObject,
attacker_222,sts:AssumeRole,AccessDenied
exfil_5,s3:GetObject,
exfil_135,s3:GetObject,
exfil_146,s3:GetObject,
user_116,cloudwatch:GetMetricData,None
exfil_24,s3:GetObject,
exfil_128,s3:GetObject,
attacker_265,iam:DeleteUser,
exfil_197,s3:GetObject,
suspicious_8,ec2:DescribeSecurityGroups,AccessDenied
exfil_186,s3:GetObject,
exfil_16,s3:GetObject,
user_358,cloudwatch:GetMetricData,None
suspicious_26,iam:PutUserPolicy,
suspicious_53,s3:ListBucket,
user_309,rds:DescribeDBInstances,
user_289,cloudwatch:GetMetricData,
user_33,lambda:ListFunctions,
user_109,sts:GetCallerIdentity,None
user_321,lambda:ListFunctions,
attacker_250,iam:DeleteUser,
user_63,s3:GetObject,
exfil_168,s3:GetObject,
attacker_222,iam:DeleteRole,
user_204,s3:PutObject,
exfil_169,s3:GetObject,
suspicious_21,iam:AttachUserPolicy,
exfil_119,s3:GetObject,
user_190,cloudwatch:GetMetricData,
attacker_94,iam:DeleteRole,
exfil_196,s3:GetObject,
user_168,rds:DescribeDBInstances,
attacker_156,iam:AttachUserPolicy,AccessDenied
user_288,cloudwatch:GetMetricData,None
attacker_135,iam:AttachUserPolicy,AccessDenied
user_288,cloudwatch:GetMetricData,
exfil_50,s3:GetObject,
exfil_72,s3:GetObject,
exfil_13,s3:GetObject,
exfil_73,s3:GetObject,
exfil_51,s3:GetObject,
exfil_29,s3:GetObject,
exfil_55,s3:GetObject,
user_97,sts:GetCallerIdentity,
exfil_135,s3:GetObject,
attacker_67,iam:DeleteUser,
attacker_57,iam:DeleteRole,
suspicious_15,iam:PutUserPolicy,AccessDenied
attacker_23,iam:CreateUser,AccessDenied
user_104,ec2:DescribeInstances,
attacker_163,iam:AttachUserPolicy,AccessDenied
exfil_192,s3:GetObject,
exfil_164,s3:GetObject,
attacker_151,iam:DeleteRole,
user_269,iam:GetUser,None
user_377,s3:PutObject,
exfil_130,s3:GetObject,
attacker_98,iam:AttachUserPolicy,AccessDenied
suspicious_88,s3:PutObject,
attacker_177,iam:AttachUserPolicy,AccessDenied
user_255,sts:GetCallerIdentity,
user_239,cloudwatch:GetMetricData,
suspicious_5,s3:PutObject,AccessDenied
user_148,s3:ListBucket,None
user_91,cloudwatch:GetMetricData,
exfil_186,s3:GetObject,
exfil_3,s3:GetObject,
user_9,s3:ListBucket,None
exfil_141,s3:GetObject,
attacker_254,sts:AssumeRole,AccessDenied
attacker_53,iam:AttachUserPolicy,AccessDenied
exfil_44,s3:GetObject,
attacker_48,sts:AssumeRole,AccessDenied
user_270,iam:ListUsers,None
exfil_62,s3:GetObject,
exfil_18,s3:GetObject,
user_248,sts:GetCallerIdentity,None
attacker_130,iam:AttachUserPolicy,AccessDenied
user_287,rds:DescribeDBInstances,
exfil_143,s3:GetObject,
user_168,iam:ListUsers,
attacker_195,sts:AssumeRole,AccessDenied
user_240,rds:DescribeDBInstances,
user_154,sts:GetCallerIdentity,
exfil_175,s3:GetObject,
exfil_43,s3:GetObject,
attacker_287,iam:AttachUserPolicy,AccessDenied
user_104,iam:ListUsers,
attacker_115,sts:AssumeRole,AccessDenied
exfil_194,s3:GetObject,
exfil_85,s3:GetObject,
attacker_31,sts:AssumeRole,AccessDenied
user_382,s3:PutObject,
suspicious_84,iam:PutUserPolicy,AccessDenied
user_114,ec2:DescribeSecurityGroups,
user_22,rds:DescribeDBInstances,
user_277,cloudwatch:GetMetricData,
exfil_108,s3:GetObject,
exfil_64,s3:GetObject,
user_384,ec2:DescribeInstances,
attacker_38,iam:CreateUser,AccessDenied
exfil_108,s3:GetObject,
user_142,lambda:ListFunctions,None
user_178,ec2:DescribeSecurityGroups,
user_140,iam:GetUser,
exfil_150,s3:GetObject,
user_271,s3:GetObject,
user_372,s3:PutObject,
exfil_117,s3:GetObject,
exfil_42,s3:GetObject,
exfil_133,s3:GetObject,
exfil_42,s3:GetObject,
exfil_14,s3:GetObject,
attacker_132,sts:AssumeRole,AccessDenied
user_281,s3:GetObject,
attacker_258,iam:CreateUser,AccessDenied
exfil_115,s3:GetObject,
exfil_166,s3:GetObject,
exfil_176,s3:GetObject,
user_231,cloudwatch:GetMetricData,
attacker_14,sts:AssumeRole,AccessDenied
user_173,lambda:ListFunctions,None
exfil_12,s3:GetObject,
exfil_43,s3:GetObject,
exfil_125,s3:GetObject,
exfil_81,s3:GetObject,
exfil_84,s3:GetObject,
attacker_202,sts:AssumeRole,AccessDenied
exfil_2,s3:GetObject,
user_159,lambda:ListFunctions,
user_185,s3:PutObject,None
suspicious_69,cloudwatch:GetMetricData,
user_95,cloudwatch:GetMetricData,
exfil_41,s3:GetObject,
attacker_177,sts:AssumeRole,AccessDenied
suspicious_94,s3:ListBucket,
exfil_160,s3:GetObject,
exfil_5,s3:GetObject,
exfil_36,s3:GetObject,
exfil_62,s3:GetObject,
exfil_163,s3:GetObject,
exfil_189,s3:GetObject,
exfil_50,s3:GetObject,
exfil_28,s3:GetObject,
user_208,rds:DescribeDBInstances,
attacker_126,iam:DeleteRole,
user_17,iam:GetUser,
user_159,s3:ListBucket,
exfil_14,s3:GetObject,
exfil_46,s3:GetObject,
user_324,s3:ListBucket,
exfil_192,s3:GetObject,
user_289,sts:GetCallerIdentity,
user_210,s3:GetObject,None
attacker_181,iam:AttachUserPolicy,AccessDenied
exfil_133,s3:GetObject,
exfil_16,s3:GetObject,
attacker_201,iam:CreateUser,AccessDenied
user_111,ec2:DescribeInstances,
exfil_79,s3:GetObject,
exfil_188,s3:GetObject,
exfil_120,s3:GetObject,
user_275,iam:ListUsers,
exfil_176,s3:GetObject,
exfil_171,s3:GetObject,
exfil_185,s3:GetObject,
user_144,lambda:ListFunctions,
exfil_131,s3:GetObject,
suspicious_17,s3:GetObject,AccessDenied
user_42,s3:GetObject,
attacker_145,iam:CreateUser,AccessDenied
user_119,iam:ListUsers,
user_227,lambda:ListFunctions,
suspicious_42,iam:CreateUser,
user_308,iam:ListUsers,
exfil_24,s3:GetObject,
exfil_96,s3:GetObject,
exfil_140,s3:GetObject,
user_341,logs:GetLogEvents,
exfil_44,s3:GetObject,
exfil_2,s3:GetObject,
exfil_173,s3:GetObject,
attacker_274,iam:AttachUserPolicy,AccessDenied
user_254,sts:GetCallerIdentity,
user_396,lambda:ListFunctions,
user_161,s3:ListBucket,
user_82,iam:GetUser,
exfil_32,s3:GetObject,
exfil_46,s3:GetObject,
user_351,iam:GetUser,
user_100,ec2:DescribeInstances,None
exfil_48,s3:GetObject,
user_269,s3:PutObject,
user_219,iam:GetUser,
attacker_216,iam:DeleteRole,
attacker_11,iam:DeleteRole,
exfil_3,s3:GetObject,
user_113,rds:DescribeDBInstances,
exfil_89,s3:GetObject,
user_199,iam:GetUser,
user_382,s3:PutObject,
exfil_101,s3:GetObject,
attacker_227,iam:AttachUserPolicy,AccessDenied
user_281,lambda:ListFunctions,
user_56,lambda:ListFunctions,
exfil_73,s3:GetObject,
user_15,sts:GetCallerIdentity,None
user_289,ec2:DescribeSecurityGroups,
user_289,iam:ListUsers,
user_140,sts:GetCallerIdentity,
user_44,rds:DescribeDBInstances,
exfil_97,s3:GetObject,
user_194,ec2:DescribeInstances,
user_272,s3:PutObject,None
attacker_165,iam:AttachUserPolicy,AccessDenied
attacker_202,iam:AttachUserPolicy,AccessDenied
user_391,iam:GetUser,
exfil_92,s3:GetObject,
exfil_113,s3:GetObject,
user_196,iam:ListUsers,
suspicious_74,s3:ListBucket,AccessDenied
exfil_160,s3:GetObject,
user_325,iam:ListUsers,
user_151,sts:GetCallerIdentity,
attacker_148,iam:CreateUser,AccessDenied
user_148,cloudwatch:GetMetricData,
user_285,iam:ListUsers,
user_46,rds:DescribeDBInstances,None
user_385,iam:GetUser,None
exfil_89,s3:GetObject,
exfil_173,s3:GetObject,
exfil_45,s3:GetObject,
exfil_116,s3:GetObject,
exfil_170,s3:GetObject,
exfil_25,s3:GetObject,
user_127,s3:GetObject,
user_165,iam:ListUsers,
exfil_72,s3:GetObject,
exfil_7,s3:GetObject,
user_274,iam:ListUsers,
exfil_136,s3:GetObject,
user_203,cloudwatch:GetMetricData,
suspicious_66,s3:ListBucket,
exfil_16,s3:GetObject,
user_21,lambda:ListFunctions,
attacker_162,iam:DeleteRole,
user_127,lambda:ListFunctions,
exfil_106,s3:GetObject,
user_376,lambda:ListFunctions,
user_392,ec2:DescribeInstances,
exfil_23,s3:GetObject,
user_356,s3:PutObject,
user_382,lambda:ListFunctions,
exfil_138,s3:GetObject,
user_224,s3:GetObject,
user_387,cloudwatch:GetMetricData,
exfil_34,s3:GetObject,
exfil_11,s3:GetObject,
attacker_246,iam:CreateUser,AccessDenied
exfil_125,s3:GetObject,
exfil_50,s3:GetObject,
user_15,ec2:DescribeInstances,None
user_17,s3:PutObject,
exfil_117,s3:GetObject,
attacker_291,iam:DeleteUser,
user_262,s3:ListBucket,
user_14,s3:GetObject,None
attacker_220,iam:DeleteRole,
user_175,sts:GetCallerIdentity,
exfil_161,s3:GetObject,
attacker_118,iam:AttachUserPolicy,AccessDenied
exfil_7,s3:GetObject,
user_50,iam:GetUser,
exfil_20,s3:GetObject,
exfil_69,s3:GetObject,
exfil_63,s3:GetObject,
attacker_35,iam:DeleteUser,
exfil_142,s3:GetObject,
user_294,s3:PutObject,
user_108,iam:GetUser,
exfil_90,s3:GetObject,
attacker_34,iam:DeleteRole,
attacker_268,iam:CreateUser,AccessDenied
exfil_126,s3:GetObject,
exfil_131,s3:GetObject,
user_348,rds:DescribeDBInstances,
exfil_2,s3:GetObject,
user_370,cloudwatch:GetMetricData,None
user_76,logs:GetLogEvents,
exfil_100,s3:GetObject,
user_227,logs:GetLogEvents,
exfil_80,s3:GetObject,
exfil_186,s3:GetObject,
exfil_189,s3:GetObject,
attacker_176,sts:AssumeRole,AccessDenied
user_255,s3:ListBucket,
attacker_54,iam:AttachUserPolicy,AccessDenied
user_97,s3:ListBucket,
exfil_12,s3:GetObject,
suspicious_53,cloudwatch:GetMetricData,
user_167,s3:ListBucket,
exfil_91,s3:GetObject,
attacker_275,iam:CreateUser,AccessDenied
attacker_56,iam:DeleteUser,
user_53,rds:DescribeDBInstances,
user_243,iam:GetUser,
exfil_11,s3:GetObject,
suspicious_83,iam:PutUserPolicy,AccessDenied
user_398,s3:ListBucket,None
user_142,ec2:DescribeInstances,None
user_21,ec2:DescribeInstances,None
suspicious_40,s3:GetObject,
attacker_181,s3:DeleteObject,
exfil_144,s3:GetObject,
user_216,sts:GetCallerIdentity,
user_247,lambda:ListFunctions,None
exfil_134,s3:GetObject,
exfil_134,s3:GetObject,
user_32,s3:ListBucket,
user_192,logs:GetLogEvents,
attacker_176,iam:AttachUserPolicy,AccessDenied
suspicious_22,iam:PutUserPolicy,
user_108,s3:PutObject,
user_165,iam:GetUser,
user_213,s3:PutObject,
user_353,rds:DescribeDBInstances,
attacker_224,iam:DeleteRole,
suspicious_77,s3:GetObject,AccessDenied
user_373,iam:GetUser,None
user_222,iam:ListUsers,
suspicious_69,ec2:DescribeSecurityGroups,AccessDenied
user_58,ec2:DescribeSecurityGroups,
exfil_172,s3:GetObject,
user_229,s3:ListBucket,
user_163,ec2:DescribeInstances,
user_379,s3:GetObject,None
user_395,cloudwatch:GetMetricData,
user_185,s3:ListBucket,
attacker_152,iam:AttachUserPolicy,AccessDenied
user_271,sts:GetCallerIdentity,
attacker_155,iam:CreateUser,AccessDenied
exfil_122,s3:GetObject,
exfil_118,s3:GetObject,
exfil_122,s3:GetObject,
exfil_183,s3:GetObject,
user_334,s3:GetObject,
attacker_226,iam:CreateUser,AccessDenied
user_101,ec2:DescribeSecurityGroups,None
exfil_65,s3:GetObject,
attacker_167,iam:AttachUserPolicy,AccessDenied
attacker_272,iam:CreateUser,AccessDenied
user_14,ec2:DescribeSecurityGroups,
exfil_59,s3:GetObject,
user_203,ec2:DescribeInstances,
suspicious_31,iam:PutUserPolicy,
user_322,ec2:DescribeInstances,
exfil_150,s3:GetObject,
exfil_74,s3:GetObject,
exfil_41,s3:GetObject,
attacker_52,iam:DeleteUser,
exfil_47,s3:GetObject,
exfil_71,s3:GetObject,
user_54,iam:ListUsers,None
user_76,s3:PutObject,
attacker_101,iam:AttachUserPolicy,AccessDenied
attacker_240,s3:DeleteObject,
attacker_232,sts:AssumeRole,AccessDenied
exfil_95,s3:GetObject,
attacker_128,s3:DeleteObject,
user_141,cloudwatch:GetMetricData,
exfil_147,s3:GetObject,
exfil_48,s3:GetObject,
exfil_28,s3:GetObject,
exfil_118,s3:GetObject,
exfil_60,s3:GetObject,
user_58,cloudwatch:GetMetricData,
attacker_141,iam:DeleteRole,
exfil_197,s3:GetObject,
user_185,lambda:ListFunctions,
user_167,ec2:DescribeSecurityGroups,
exfil_196,s3:GetObject,
exfil_83,s3:GetObject,
suspicious_97,s3:GetObject,
suspicious_30,ec2:DescribeSecurityGroups,
exfil_177,s3:GetObject,
attacker_59,iam:AttachUserPolicy,AccessDenied
attacker_290,iam:DeleteUser,
user_191,lambda:ListFunctions,
exfil_9,s3:GetObject,
attacker_245,s3:DeleteObject,
user_369,cloudwatch:GetMetricData,
exfil_86,s3:GetObject,
exfil_163,s3:GetObject,
attacker_271,sts:AssumeRole,AccessDenied
user_323,ec2:DescribeSecurityGroups,None
attacker_195,iam:DeleteRole,
exfil_107,s3:GetObject,
user_217,rds:DescribeDBInstances,
exfil_63,s3:GetObject,
user_390,logs:GetLogEvents,
attacker_15,iam:DeleteUser,
user_247,cloudwatch:GetMetricData,
exfil_32,s3:GetObject,
suspicious_34,s3:GetObject,AccessDenied
exfil_164,s3:GetObject,
exfil_152,s3:GetObject,
user_178,rds:DescribeDBInstances,
attacker_27,iam:CreateUser,AccessDenied
user_371,iam:GetUser,
user_19,sts:GetCallerIdentity,
suspicious_58,ec2:DescribeSecurityGroups,AccessDenied
user_14,ec2:DescribeSecurityGroups,None
exfil_0,s3:GetObject,
user_96,s3:GetObject,
user_16,s3:PutObject,
exfil_71,s3:GetObject,
exfil_87,s3:GetObject,
exfil_69,s3:GetObject,
user_195,lambda:ListFunctions,None
exfil_58,s3:GetObject,
suspicious_99,iam:PutUserPolicy,
exfil_33,s3:GetObject,
exfil_76,s3:GetObject,
attacker_151,iam:AttachUserPolicy,AccessDenied
user_298,cloudwatch:GetMetricData,
exfil_181,s3:GetObject,
user_255,cloudwatch:GetMetricData,
exfil_149,s3:GetObject,
user_28,s3:GetObject,
exfil_33,s3:GetObject,
user_224,iam:ListUsers,
user_352,rds:DescribeDBInstances,
user_65,logs:GetLogEvents,
exfil_154,s3:GetObject,
user_115,iam:ListUsers,
attacker_3,iam:AttachUserPolicy,AccessDenied
exfil_185,s3:GetObject,
user_144,s3:ListBucket,
user_60,cloudwatch:GetMetricData,
user_391,rds:DescribeDBInstances,
attacker_247,iam:AttachUserPolicy,AccessDenied
user_235,s3:GetObject,
exfil_146,s3:GetObject,
user_191,iam:GetUser,
suspicious_62,s3:ListBucket,
attacker_40,iam:DeleteUser,
attacker_189,iam:CreateUser,AccessDenied
suspicious_60,iam:CreateUser,
attacker_117,iam:AttachUserPolicy,AccessDenied
exfil_98,s3:GetObject,
user_179,sts:GetCallerIdentity,
user_36,lambda:ListFunctions,None
user_99,s3:GetObject,
user_111,logs:GetLogEvents,
exfil_82,s3:GetObject,
exfil_116,s3:GetObject,
attacker_230,sts:AssumeRole,AccessDenied
attacker_5,iam:CreateUser,AccessDenied
exfil_135,s3:GetObject,
user_34,sts:GetCallerIdentity,
user_4,iam:ListUsers,None
user_57,ec2:DescribeInstances,
user_212,s3:GetObject,
suspicious_98,ec2:DescribeInstances,AccessDenied
user_207,lambda:ListFunctions,
user_63,rds:DescribeDBInstances,None
user_112,cloudwatch:GetMetricData,
exfil_66,s3:GetObject,
exfil_106,s3:GetObject,
user_90,lambda:ListFunctions,None
user_327,sts:GetCallerIdentity,
exfil_42,s3:GetObject,
exfil_29,s3:GetObject,
attacker_107,iam:CreateUser,AccessDenied
user_393,s3:GetObject,
user_232,sts:GetCallerIdentity,
suspicious_76,s3:GetObject,AccessDenied
user_46,s3:GetObject,
exfil_125,s3:GetObject,
user_38,cloudwatch:GetMetricData,
user_308,sts:GetCallerIdentity,None
user_101,iam:ListUsers,
user_85,ec2:DescribeSecurityGroups,None
suspicious_55,s3:PutObject,AccessDenied
exfil_137,s3:GetObject,
attacker_64,s3:DeleteObject,
user_114,ec2:DescribeInstances,None
suspicious_23,iam:CreateUser,
user_99,iam:ListUsers,
exfil_31,s3:GetObject,
attacker_163,s3:DeleteObject,
attacker_238,iam:AttachUserPolicy,AccessDenied
exfil_128,s3:GetObject,
user_128,s3:GetObject,
user_123,s3:PutObject,None
exfil_18,s3:GetObject,
exfil_52,s3:GetObject,
exfil_195,s3:GetObject,
user_69,lambda:ListFunctions,
exfil_190,s3:GetObject,
exfil_108,s3:GetObject,
user_271,iam:ListUsers,
attacker_18,iam:AttachUserPolicy,AccessDenied
attacker_196,iam:CreateUser,AccessDenied
exfil_25,s3:GetObject,
exfil_181,s3:GetObject,
user_34,s3:GetObject,
user_199,iam:ListUsers,None
exfil_26,s3:GetObject,
exfil_88,s3:GetObject,
exfil_185,s3:GetObject,
user_92,logs:GetLogEvents,None
user_384,rds:DescribeDBInstances,
user_308,ec2:DescribeInstances,
exfil_7,s3:GetObject,
attacker_172,iam:AttachUserPolicy,AccessDenied
